industry,ticker,name,market_cap,ev_to_ebitda,trailing_pe,forward_pe,ev_to_revenue,fcf_yield,net_debt_ebitda,profit_margin,operating_margin,revenue_growth,market_cap_m,outlier_flag
Real Estate,PLD,Prologis,129599111168,26.193,39.16292,41.648247,18.358,0.036804021300863125,5.359949126303182,0.36205003,0.4133,0.04,129599.1,False
Real Estate,AMT,American Tower,89322381312,20.14,35.333332,27.740623,13.07,0.050479928163247936,6.295742436665416,0.23763001,0.44942,0.075,89322.4,False
Real Estate,EQR,Equity Residential,24618459136,17.273,21.35374,41.72371,10.508,0.057535332498886094,4.475529715379186,0.36202,0.2851,0.02,24618.5,False
Real Estate,SPG,Simon Property Group,65998012416,20.391,14.32299,29.107847,15.07,0.03543325906937567,6.032947694110978,0.7271,0.49717,0.132,65998.0,False
Real Estate,O,Realty Income,61761146880,17.851,56.41026,36.769825,15.84,0.04332642030108622,5.681611353940902,0.18370001,0.46975,0.11,61761.1,False
Real Estate,WELL,Welltower,144330113024,60.703,144.65036,62.87234,14.924,0.015834833633227765,6.134749730270345,0.08644,-0.28201,0.413,144330.1,False
Real Estate,DLR,Digital Realty Trust,63881285632,29.574,51.011173,53.60487,13.519,0.03065748694041562,6.044200225645277,0.2152,0.14147,0.171,63881.3,False
